CODEPAGE 20001          ;TCA - Taiwan

CPINFO 2 0x3f 0x003f    ;DBCS CP;Default Char = Question Mark

MBTABLE	150

0x00	0x0000	;Null
0x94	0x30e4	;Katakana Letter Ya
0x95	0x30e5	;Katakana Letter Small Yu
0x96	0x30e6	;Katakana Letter Yu
0x97	0x30e7	;Katakana Letter Small Yo
0x98	0x30e8	;Katakana Letter Yo
0x99	0x30e9	;Katakana Letter Ra
0x9a	0x30ea	;Katakana Letter Ri
0x9b	0x30eb	;Katakana Letter Ru
0x9c	0x30ec	;Katakana Letter Re
0x9d	0x30ed	;Katakana Letter Ro
0x9e	0x30ee	;Katakana Letter Small Wa
0x9f	0x30ef	;Katakana Letter Wa
0xa0	0x30f0	;Katakana Letter Wi
0xa1	0x30f1	;Katakana Letter We
0xa2	0x30f2	;Katakana Letter Wo
0xa3	0x30f3	;Katakana Letter N
0xa4	0x30f4	;Katakana Letter Vu
0xa5	0x30f5	;Katakana Letter Small Ka
0xa6	0x30f6	;Katakana Letter Small Ke
0xa7	0x0410	;Cyrillic Capital Letter A
0xa8	0x0411	;Cyrillic Capital Letter Be
0xa9	0x0412	;Cyrillic Capital Letter Ve
0xaa	0x0413	;Cyrillic Capital Letter Ghe
0xab	0x0414	;Cyrillic Capital Letter De
0xac	0x0415	;Cyrillic Capital Letter Ie
0xad	0x0401	;Cyrillic Capital Letter Io
0xae	0x0416	;Cyrillic Capital Letter Zhe
0xaf	0x0417	;Cyrillic Capital Letter Ze
0xb0	0x0418	;Cyrillic Capital Letter I
0xb1	0x0419	;Cyrillic Capital Letter Short I
0xb2	0x041a	;Cyrillic Capital Letter Ka
0xb3	0x041b	;Cyrillic Capital Letter El
0xb4	0x041c	;Cyrillic Capital Letter Em
0xb5	0x041d	;Cyrillic Capital Letter En
0xb6	0x041e	;Cyrillic Capital Letter O
0xb7	0x041f	;Cyrillic Capital Letter Pe
0xb8	0x0420	;Cyrillic Capital Letter Er
0xb9	0x0421	;Cyrillic Capital Letter Es
0xba	0x0422	;Cyrillic Capital Letter Te
0xbb	0x0423	;Cyrillic Capital Letter U
0xbc	0x0424	;Cyrillic Capital Letter Ef
0xbd	0x0425	;Cyrillic Capital Letter Ha
0xbe	0x0426	;Cyrillic Capital Letter Tse
0xbf	0x0427	;Cyrillic Capital Letter Che
0xc0	0x0428	;Cyrillic Capital Letter Sha
0xc1	0x0429	;Cyrillic Capital Letter Shcha
0xc2	0x042a	;Cyrillic Capital Letter Hard Sign
0xc3	0x042b	;Cyrillic Capital Letter Yeru
0xc4	0x042c	;Cyrillic Capital Letter Soft Sign
0xc5	0x042d	;Cyrillic Capital Letter E
0xc6	0x042e	;Cyrillic Capital Letter Yu
0xc7	0x042f	;Cyrillic Capital Letter Ya
0xc8	0x0430	;Cyrillic Small Letter A
0xc9	0x0431	;Cyrillic Small Letter Be
0xca	0x0432	;Cyrillic Small Letter Ve
0xcb	0x0433	;Cyrillic Small Letter Ghe
0xcc	0x0434	;Cyrillic Small Letter De
0xcd	0x0435	;Cyrillic Small Letter Ie
0xce	0x0451	;Cyrillic Small Letter Io
0xcf	0x0436	;Cyrillic Small Letter Zhe
0xd0	0x0437	;Cyrillic Small Letter Ze
0xd1	0x0438	;Cyrillic Small Letter I
0xd2	0x0439	;Cyrillic Small Letter Short I
0xd3	0x043a	;Cyrillic Small Letter Ka
0xd4	0x043b	;Cyrillic Small Letter El
0xd5	0x043c	;Cyrillic Small Letter Em
0xd6	0x043d	;Cyrillic Small Letter En
0xd7	0x043e	;Cyrillic Small Letter O
0xd8	0x043f	;Cyrillic Small Letter Pe
0xd9	0x0440	;Cyrillic Small Letter Er
0xda	0x0441	;Cyrillic Small Letter Es
0xdb	0x0442	;Cyrillic Small Letter Te
0xdc	0x0443	;Cyrillic Small Letter U
0xdd	0x0444	;Cyrillic Small Letter Ef
0xde	0x0445	;Cyrillic Small Letter Ha
0xdf	0x0446	;Cyrillic Small Letter Tse
0xe0	0x0447	;Cyrillic Small Letter Che
0xe1	0x0448	;Cyrillic Small Letter Sha
0xe2	0x0449	;Cyrillic Small Letter Shcha
0xe3	0x044a	;Cyrillic Small Letter Hard Sign
0xe4	0x044b	;Cyrillic Small Letter Yeru
0xe5	0x044c	;Cyrillic Small Letter Soft Sign
0xe6	0x044d	;Cyrillic Small Letter E
0xe7	0x044e	;Cyrillic Small Letter Yu
0xe8	0x044f	;Cyrillic Small Letter Ya
0xe9	0x21e7	;Upwards White Arrow
0xea	0x21b8	;North West Arrow To Long Bar
0xeb	0x21b9	;Leftwards Arrow To Bar Over Rightwards Arrow To Bar
0xee	0x415a	;Undefined
0xef	0xff78	;Halfwidth Katakana Letter Ku
0xf0	0x5202	;
0xf2	0x5188	;

DBCSTABLE 188           ;LeadByte = 0xb0

0x30	0x4e42	;É@
0x31	0x4e5c	;ÉA
0x32	0x51f5	;ÉB
0x33	0x531a	;ÉC
0x34	0x5382	;ÉD
0x35	0x4e07	;ÉE
0x36	0x4e0c	;ÉF
0x37	0x4e47	;ÉG
0x38	0x4e8d	;ÉH
0x39	0x56d7	;ÉI
0x41	0x5c6e	;ÉK
0x42	0x5f73	;ÉL
0x43	0x4e0f	;ÉM
0x44	0x5187	;ÉN
0x45	0x4e0e	;ÉO
0x46	0x4e2e	;ÉP
0x47	0x4e93	;ÉQ
0x48	0x4ec2	;ÉR
0x49	0x4ec9	;ÉS
0x4a	0x4ec8	;ÉT
0x4b	0x5198	;ÉU
0x4c	0x52fc	;ÉV
0x4d	0x536c	;ÉW
0x4e	0x53b9	;ÉX
0x4f	0x5720	;ÉY
0x50	0x5903	;ÉZ
0x51	0x592c	;É[
0x52	0x5c10	;É\
0x53	0x5dff	;É]
0x54	0x65e1	;É^
0x55	0x6bb3	;É_
0x56	0x6bcc	;É`
0x57	0x6c14	;Éa
0x58	0x723f	;Éb
0x59	0x4e31	;Éc
0x5a	0x4e3c	;Éd
0x61	0x4ee8	;Ée
0x62	0x4edc	;Éf
0x63	0x4ee9	;Ég
0x64	0x4ee1	;Éh
0x65	0x4edd	;Éi
0x66	0x4eda	;Éj
0x67	0x520c	;Ék
0x68	0x5209	;É¾
0x69	0x531c	;Él
0x6a	0x534c	;Ém
0x6b	0x5722	;Én
0x6c	0x5723	;Éo
0x6d	0x5917	;Ép
0x6e	0x592f	;Éq
0x6f	0x5b81	;Ér
0x70	0x5b84	;És
0x71	0x5c12	;Ét
0x72	0x5c3b	;Éu
0x73	0x5c74	;Év
0x74	0x5c73	;Éw
0x75	0x5e04	;Éx
0x76	0x5e80	;Éy
0x77	0x5e82	;Éz
0x78	0x5fc9	;É{
0x79	0x6209	;É|
0x7a	0x6250	;É}
0x80	0x6c15	;É~
0x81	0x6c36	;É¡
0x82	0x6c43	;É¢
0x83	0x6c3f	;É£
0x84	0x6c3b	;É¤
0x85	0x72ae	;É¥
0x86	0x72b0	;É¦
0x87	0x738a	;É§
0x88	0x79b8	;É¨
0x89	0x808a	;É©
0x8a	0x961e	;Éª
0x8b	0x4f0e	;É«
0x8c	0x4f18	;É¬
0x8d	0x4f2c	;É­
0x8e	0x4ef5	;É®
0x8f	0x4f14	;É¯
0x90	0x4ef1	;É°
0x91	0x4f00	;É±
0x92	0x4ef7	;É²
0x93	0x4f08	;É³
0x94	0x4f1d	;É´
0x95	0x4f02	;Éµ
0x96	0x4f05	;É¶
0x97	0x4f22	;É·
0x98	0x4f13	;É¸
0x99	0x4f04	;É¹
0x9a	0x4ef4	;Éº
0x9b	0x4f12	;É»
0x9c	0x51b1	;É¼
0x9d	0x5213	;É½
0x9e	0x5210	;É¿
0x9f	0x52a6	;ÉÀ
0xa0	0x5322	;ÉÁ
0xa1	0x531f	;ÉÂ
0xa2	0x534d	;ÉÃ
0xa3	0x538a	;ÉÄ
0xa4	0x5407	;ÉÅ
0xa5	0x56e1	;ÉÆ
0xa6	0x56df	;ÉÇ
0xa7	0x572e	;ÉÈ
0xa8	0x572a	;ÉÉ
0xa9	0x5734	;ÉÊ
0xaa	0x593c	;ÉË
0xab	0x5980	;ÉÌ
0xac	0x597c	;ÉÍ
0xad	0x5985	;ÉÎ
0xae	0x597b	;ÉÏ
0xaf	0x597e	;ÉÐ
0xb0	0x5977	;ÉÑ
0xb1	0x597f	;ÉÒ
0xb2	0x5b56	;ÉÓ
0xb3	0x5c15	;ÉÔ
0xb4	0x5c25	;ÉÕ
0xb5	0x5c7c	;ÉÖ
0xb6	0x5c7a	;É×
0xb7	0x5c7b	;ÉØ
0xb8	0x5c7e	;ÉÙ
0xb9	0x5ddf	;ÉÚ
0xba	0x5e75	;ÉÛ
0xbb	0x5e84	;ÉÜ
0xbc	0x5f02	;ÉÝ
0xbd	0x5f1a	;ÉÞ
0xbe	0x5f74	;Éß
0xbf	0x5fd5	;Éà
0xc0	0x5fd4	;Éá
0xc1	0x5fcf	;Éâ
0xc2	0x625c	;Éã
0xc3	0x625e	;Éä
0xc4	0x6264	;Éå
0xc5	0x6261	;Éæ
0xc6	0x6266	;Éç
0xc7	0x6262	;Éè
0xc8	0x6259	;Éé
0xc9	0x6260	;Éê
0xca	0x625a	;Éë
0xcb	0x6265	;Éì
0xcc	0x6537	;Ê÷
0xcd	0x65ef	;Éí
0xce	0x65ee	;Éî
0xcf	0x673e	;Éï
0xd0	0x6739	;Éð
0xd1	0x6738	;Éñ
0xd2	0x673b	;Éò
0xd3	0x673a	;Éó
0xd4	0x673f	;Éô
0xd5	0x673c	;Éõ
0xd6	0x6733	;Éö
0xd7	0x6c18	;É÷
0xd8	0x6c46	;Éø
0xd9	0x6c52	;Éù
0xda	0x6c5c	;Éú
0xdb	0x6c4f	;Éû
0xdc	0x6c4a	;Éü
0xdd	0x6c54	;Éý
0xde	0x6c4b	;Éþ
0xdf	0x6c4c	;Ê@
0xe0	0x7071	;ÊA
0xe1	0x725e	;ÊB
0xe2	0x72b4	;ÊC
0xe3	0x72b5	;ÊD
0xe4	0x738e	;ÊE
0xe5	0x752a	;ÊF
0xe6	0x767f	;ÊG
0xe7	0x7a75	;ÊH
0xe8	0x7f51	;ÊI
0xe9	0x8278	;ÊJ
0xea	0x827c	;ÊK
0xeb	0x8280	;ÊL
0xec	0x827d	;ÊM
0xed	0x827f	;ÊN
0xee	0x864d	;ÊO
0xef	0x897e	;ÊP
0xf0	0x9099	;ÊQ
0xf1	0x9097	;ÊR
0xf2	0x9098	;ÊS
0xf3	0x909b	;ÊT
0xf4	0x9094	;ÊU
0xf5	0x9622	;ÊV
0xf6	0x9624	;ÊW
0xf7	0x9620	;ÊX
0xf8	0x9623	;ÊY
0xf9	0x4f56	;ÊZ
0xfa	0x4f3b	;Ê[
0xfb	0x4f62	;Ê\
0xfc	0x4f49	;Ê]
0xfd	0x4f53	;Ê^

DBCSTABLE 188           ;LeadByte = 0xb1

0x30	0x4f64	;Ê_
0x31	0x4f3e	;Ê`
0x32	0x4f67	;Êa
0x33	0x4f52	;Êb
0x34	0x4f5f	;Êc
0x35	0x4f41	;Êd
0x36	0x4f58	;Êe
0x37	0x4f2d	;Êf
0x38	0x4f33	;Êg
0x39	0x4f3f	;Êh
0x41	0x4f61	;Êi
0x42	0x518f	;Êj
0x43	0x51b9	;Êk
0x44	0x521c	;Êl
0x45	0x521e	;Êm
0x46	0x5221	;Ên
0x47	0x52ad	;Êo
0x48	0x52ae	;Êp
0x49	0x5309	;Êq
0x4a	0x5363	;Êr
0x4b	0x5372	;Ês
0x4c	0x538e	;Êt
0x4d	0x538f	;Êu
0x4e	0x5430	;Êv
0x4f	0x5437	;Êw
0x50	0x542a	;Êx
0x51	0x5454	;Êy
0x52	0x5445	;Êz
0x53	0x5419	;Ê{
0x54	0x541c	;Ê|
0x55	0x5425	;Ê}
0x56	0x5418	;Ê~
0x57	0x543d	;Ê¡
0x58	0x544f	;Ê¢
0x59	0x5441	;Ê£
0x5a	0x5428	;Ê¤
0x61	0x5424	;Ê¥
0x62	0x5447	;Ê¦
0x63	0x56ee	;Ê§
0x64	0x56e7	;Ê¨
0x65	0x56e5	;Ê©
0x66	0x5741	;Êª
0x67	0x5745	;Ê«
0x68	0x574c	;Ê¬
0x69	0x5749	;Ê­
0x6a	0x574b	;Ê®
0x6b	0x5752	;Ê¯
0x6c	0x5906	;Ê°
0x6d	0x5940	;Ê±
0x6e	0x59a6	;Ê²
0x6f	0x5998	;Ê³
0x70	0x59a0	;Ê´
0x71	0x5997	;Êµ
0x72	0x598e	;Ê¶
0x73	0x59a2	;Ê·
0x74	0x5990	;Ê¸
0x75	0x598f	;Ê¹
0x76	0x59a7	;Êº
0x77	0x59a1	;Ê»
0x78	0x5b8e	;Ê¼
0x79	0x5b92	;Ê½
0x7a	0x5c28	;Ê¾
0x80	0x5c2a	;Ê¿
0x81	0x5c8d	;ÊÀ
0x82	0x5c8f	;ÊÁ
0x83	0x5c88	;ÊÂ
0x84	0x5c8b	;ÊÃ
0x85	0x5c89	;ÊÄ
0x86	0x5c92	;ÊÅ
0x87	0x5c8a	;ÊÆ
0x88	0x5c86	;ÊÇ
0x89	0x5c93	;ÊÈ
0x8a	0x5c95	;ÊÉ
0x8b	0x5de0	;ÊÊ
0x8c	0x5e0a	;ÊË
0x8d	0x5e0e	;ÊÌ
0x8e	0x5e8b	;ÊÍ
0x8f	0x5e89	;ÊÎ
0x90	0x5e8c	;ÊÏ
0x91	0x5e88	;ÊÐ
0x92	0x5e8d	;ÊÑ
0x93	0x5f05	;ÊÒ
0x94	0x5f1d	;ÊÓ
0x95	0x5f78	;ÊÔ
0x96	0x5f76	;ÊÕ
0x97	0x5fd2	;ÊÖ
0x98	0x5fd1	;Ê×
0x99	0x5fd0	;ÊØ
0x9a	0x5fed	;ÊÙ
0x9b	0x5fe8	;ÊÚ
0x9c	0x5fee	;ÊÛ
0x9d	0x5ff3	;ÊÜ
0x9e	0x5fe1	;ÊÝ
0x9f	0x5fe4	;ÊÞ
0xa0	0x5fe3	;Êß
0xa1	0x5ffa	;Êà
0xa2	0x5fef	;Êá
0xa3	0x5ff7	;Êâ
0xa4	0x5ffb	;Êã
0xa5	0x6000	;Êä
0xa6	0x5ff4	;Êå
0xa7	0x623a	;Êæ
0xa8	0x6283	;Êç
0xa9	0x628c	;Êè
0xaa	0x628e	;Êé
0xab	0x628f	;Êê
0xac	0x6294	;Êë
0xad	0x6287	;Êì
0xae	0x6271	;Êí
0xaf	0x627b	;Êî
0xb0	0x627a	;Êï
0xb1	0x6270	;Êð
0xb2	0x6281	;Êñ
0xb3	0x6288	;Êò
0xb4	0x6277	;Êó
0xb5	0x627d	;Êô
0xb6	0x6272	;Êõ
0xb7	0x6274	;Êö
0xb8	0x65f0	;Êø
0xb9	0x65f4	;Êù
0xba	0x65f3	;Êú
0xbb	0x65f2	;Êû
0xbc	0x65f5	;Êü
0xbd	0x6745	;Êý
0xbe	0x6747	;Êþ
0xbf	0x6759	;Ë@
0xc0	0x6755	;ËA
0xc1	0x674c	;ËB
0xc2	0x6748	;ËC
0xc3	0x675d	;ËD
0xc4	0x674d	;ËE
0xc5	0x675a	;ËF
0xc6	0x674b	;ËG
0xc7	0x6bd0	;ËH
0xc8	0x6c19	;ËI
0xc9	0x6c1a	;ËJ
0xca	0x6c78	;ËK
0xcb	0x6c67	;ËL
0xcc	0x6c6b	;ËM
0xcd	0x6c84	;ËN
0xce	0x6c8b	;ËO
0xcf	0x6c8f	;ËP
0xd0	0x6c71	;ËQ
0xd1	0x6c6f	;ËR
0xd2	0x6c69	;ËS
0xd3	0x6c9a	;ËT
0xd4	0x6c6d	;ËU
0xd5	0x6c87	;ËV
0xd6	0x6c95	;ËW
0xd7	0x6c9c	;ËX
0xd8	0x6c66	;ËY
0xd9	0x6c73	;ËZ
0xda	0x6c65	;Ë[
0xdb	0x6c7b	;Ë\
0xdc	0x6c8e	;Ë]
0xdd	0x7074	;Ë^
0xde	0x707a	;Ë_
0xdf	0x7263	;Ë`
0xe0	0x72bf	;Ëa
0xe1	0x72bd	;Ëb
0xe2	0x72c3	;Ëc
0xe3	0x72c6	;Ëd
0xe4	0x72c1	;Ëe
0xe5	0x72ba	;Ëf
0xe6	0x72c5	;Ëg
0xe7	0x7395	;Ëh
0xe8	0x7397	;Ëi
0xe9	0x7393	;Ëj
0xea	0x7394	;Ëk
0xeb	0x7392	;Ël
0xec	0x753a	;Ëm
0xed	0x7539	;Ën
0xee	0x7594	;Ëo
0xef	0x7595	;Ëp
0xf0	0x7681	;Ëq
0xf1	0x793d	;Ër
0xf2	0x8034	;Ës
0xf3	0x8095	;Ët
0xf4	0x8099	;Ëu
0xf5	0x8090	;Ëv
0xf6	0x8092	;Ëw
0xf7	0x809c	;Ëx
0xf8	0x8290	;Ëy
0xf9	0x828f	;Ëz
0xfa	0x8285	;Ë{
0xfb	0x828e	;Ë|
0xfc	0x8291	;Ë}
0xfd	0x8293	;Ë~

DBCSTABLE 188           ;LeadByte = 0xb2

0x30	0x828a	;Ë¡
0x31	0x8283	;Ë¢
0x32	0x8284	;Ë£
0x33	0x8c78	;Ë¤
0x34	0x8fc9	;Ë¥
0x35	0x8fbf	;Ë¦
0x36	0x909f	;Ë§
0x37	0x90a1	;Ë¨
0x38	0x90a5	;Ë©
0x39	0x909e	;Ëª
0x41	0x90a7	;Ë«
0x42	0x90a0	;Ë¬
0x43	0x9630	;Ë­
0x44	0x9628	;Ë®
0x45	0x962f	;Ë¯
0x46	0x962d	;Ë°
0x47	0x4e33	;Ë±
0x48	0x4f98	;Ë²
0x49	0x4f7c	;Ë³
0x4a	0x4f85	;Ë´
0x4b	0x4f7d	;Ëµ
0x4c	0x4f80	;Ë¶
0x4d	0x4f87	;Ë·
0x4e	0x4f76	;Ë¸
0x4f	0x4f74	;Ë¹
0x50	0x4f89	;Ëº
0x51	0x4f84	;Ë»
0x52	0x4f77	;Ë¼
0x53	0x4f4c	;Ë½
0x54	0x4f97	;Ë¾
0x55	0x4f6a	;Ë¿
0x56	0x4f9a	;ËÀ
0x57	0x4f79	;ËÁ
0x58	0x4f81	;ËÂ
0x59	0x4f78	;ËÃ
0x5a	0x4f90	;ËÄ
0x61	0x4f9c	;ËÅ
0x62	0x4f94	;ËÆ
0x63	0x4f9e	;ËÇ
0x64	0x4f92	;ËÈ
0x65	0x4f82	;ËÉ
0x66	0x4f95	;ËÊ
0x67	0x4f6b	;ËË
0x68	0x4f6e	;ËÌ
0x69	0x519e	;ËÍ
0x6a	0x51bc	;ËÎ
0x6b	0x51be	;ËÏ
0x6c	0x5235	;ËÐ
0x6d	0x5232	;ËÑ
0x6e	0x5233	;ËÒ
0x6f	0x5246	;ËÓ
0x70	0x5231	;ËÔ
0x71	0x52bc	;ËÕ
0x72	0x530a	;ËÖ
0x73	0x530b	;Ë×
0x74	0x533c	;ËØ
0x75	0x5392	;ËÙ
0x76	0x5394	;ËÚ
0x77	0x5487	;ËÛ
0x78	0x547f	;ËÜ
0x79	0x5481	;ËÝ
0x7a	0x5491	;ËÞ
0x80	0x5482	;Ëß
0x81	0x5488	;Ëà
0x82	0x546b	;Ëá
0x83	0x547a	;Ëâ
0x84	0x547e	;Ëã
0x85	0x5465	;Ëä
0x86	0x546c	;Ëå
0x87	0x5474	;Ëæ
0x88	0x5466	;Ëç
0x89	0x548d	;Ëè
0x8a	0x546f	;Ëé
0x8b	0x5461	;Ëê
0x8c	0x5460	;Ëë
0x8d	0x5498	;Ëì
0x8e	0x5463	;Ëí
0x8f	0x5467	;Ëî
0x90	0x5464	;Ëï
0x91	0x56f7	;Ëð
0x92	0x56f9	;Ëñ
0x93	0x576f	;Ëò
0x94	0x5772	;Ëó
0x95	0x576d	;Ëô
0x96	0x576b	;Ëõ
0x97	0x5771	;Ëö
0x98	0x5770	;Ë÷
0x99	0x5776	;Ëø
0x9a	0x5780	;Ëù
0x9b	0x5775	;Ëú
0x9c	0x577b	;Ëû
0x9d	0x5773	;Ëü
0x9e	0x5774	;Ëý
0x9f	0x5762	;Ëþ
0xa0	0x5768	;Ì@
0xa1	0x577d	;ÌA
0xa2	0x590c	;ÌB
0xa3	0x5945	;ÌC
0xa4	0x59b5	;ÌD
0xa5	0x59ba	;ÌE
0xa6	0x59cf	;ÌF
0xa7	0x59ce	;ÌG
0xa8	0x59b2	;ÌH
0xa9	0x59cc	;ÌI
0xaa	0x59c1	;ÌJ
0xab	0x59b6	;ÌK
0xac	0x59bc	;ÌL
0xad	0x59c3	;ÌM
0xae	0x59d6	;ÌN
0xaf	0x59b1	;ÌO
0xb0	0x59bd	;ÌP
0xb1	0x59c0	;ÌQ
0xb2	0x59c8	;ÌR
0xb3	0x59b4	;ÌS
0xb4	0x59c7	;ÌT
0xb5	0x5b62	;ÌU
0xb6	0x5b65	;ÌV
0xb7	0x5b93	;ÌW
0xb8	0x5b95	;ÌX
0xb9	0x5c44	;ÌY
0xba	0x5c47	;ÌZ
0xbb	0x5cae	;Ì[
0xbc	0x5ca4	;Ì\
0xbd	0x5ca0	;Ì]
0xbe	0x5cb5	;Ì^
0xbf	0x5caf	;Ì_
0xc0	0x5ca8	;Ì`
0xc1	0x5cac	;Ìa
0xc2	0x5c9f	;Ìb
0xc3	0x5ca3	;Ìc
0xc4	0x5cad	;Ìd
0xc5	0x5ca2	;Ìe
0xc6	0x5caa	;Ìf
0xc7	0x5ca7	;Ìg
0xc8	0x5c9d	;Ìh
0xc9	0x5ca5	;Ìi
0xca	0x5cb6	;Ìj
0xcb	0x5cb0	;Ìk
0xcc	0x5ca6	;Ìl
0xcd	0x5e17	;Ìm
0xce	0x5e14	;Ìn
0xcf	0x5e19	;Ìo
0xd0	0x5f28	;Ìp
0xd1	0x5f22	;Ìq
0xd2	0x5f23	;Ìr
0xd3	0x5f24	;Ìs
0xd4	0x5f54	;Ìt
0xd5	0x5f82	;Ìu
0xd6	0x5f7e	;Ìv
0xd7	0x5f7d	;Ìw
0xd8	0x5fde	;Ìx
0xd9	0x5fe5	;Ìy
0xda	0x602d	;Ìz
0xdb	0x6026	;Ì{
0xdc	0x6019	;Ì|
0xdd	0x6032	;Ì}
0xde	0x600b	;Ì~
0xdf	0x6034	;Ì¡
0xe0	0x600a	;Ì¢
0xe1	0x6017	;Ì£
0xe2	0x6033	;Ì¤
0xe3	0x601a	;Ì¥
0xe4	0x601e	;Ì¦
0xe5	0x602c	;Ì§
0xe6	0x6022	;Ì¨
0xe7	0x600d	;Ì©
0xe8	0x6010	;Ìª
0xe9	0x602e	;Ì«
0xea	0x6013	;Ì¬
0xeb	0x6011	;Ì­
0xec	0x600c	;Ì®
0xed	0x6009	;Ì¯
0xee	0x601c	;Ì°
0xef	0x6214	;Ì±
0xf0	0x623d	;Ì²
0xf1	0x62ad	;Ì³
0xf2	0x62b4	;Ì´
0xf3	0x62d1	;Ìµ
0xf4	0x62be	;Ì¶
0xf5	0x62aa	;Ì·
0xf6	0x62b6	;Ì¸
0xf7	0x62ca	;Ì¹
0xf8	0x62ae	;Ìº
0xf9	0x62b3	;Ì»
0xfa	0x62af	;Ì¼
0xfb	0x62bb	;Ì½
0xfc	0x62a9	;Ì¾
0xfd	0x62b0	;Ì¿

DBCSTABLE 188           ;LeadByte = 0xb3

0x30	0x62b8	;ÌÀ
0x31	0x653d	;ÌÁ
0x32	0x65a8	;ÌÂ
0x33	0x65bb	;ÌÃ
0x34	0x6609	;ÌÄ
0x35	0x65fc	;ÌÅ
0x36	0x6604	;ÌÆ
0x37	0x6612	;ÌÇ
0x38	0x6608	;ÌÈ
0x39	0x65fb	;ÌÉ
0x41	0x6603	;ÌÊ
0x42	0x660b	;ÌË
0x43	0x660d	;ÌÌ
0x44	0x6605	;ÌÍ
0x45	0x65fd	;ÌÎ
0x46	0x6611	;ÌÏ
0x47	0x6610	;ÌÐ
0x48	0x66f6	;ÌÑ
0x49	0x670a	;ÌÒ
0x4a	0x6785	;ÌÓ
0x4b	0x676c	;ÌÔ
0x4c	0x678e	;ÌÕ
0x4d	0x6792	;ÌÖ
0x4e	0x6776	;Ì×
0x4f	0x677b	;ÌØ
0x50	0x6798	;ÌÙ
0x51	0x6786	;ÌÚ
0x52	0x6784	;ÌÛ
0x53	0x6774	;ÌÜ
0x54	0x678d	;ÌÝ
0x55	0x678c	;ÌÞ
0x56	0x677a	;Ìß
0x57	0x679f	;Ìà
0x58	0x6791	;Ìá
0x59	0x6799	;Ìâ
0x5a	0x6783	;Ìã
0x61	0x677d	;Ìä
0x62	0x6781	;Ìå
0x63	0x6778	;Ìæ
0x64	0x6779	;Ìç
0x65	0x6794	;Ìè
0x66	0x6b25	;Ìé
0x67	0x6b80	;Ìê
0x68	0x6b7e	;Ìë
0x69	0x6bde	;Ìì
0x6a	0x6c1d	;Ìí
0x6b	0x6c93	;Ìî
0x6c	0x6cec	;Ìï
0x6d	0x6ceb	;Ìð
0x6e	0x6cee	;Ìñ
0x6f	0x6cd9	;Ìò
0x70	0x6cb6	;Ìó
0x71	0x6cd4	;Ìô
0x72	0x6cad	;Ìõ
0x73	0x6ce7	;Ìö
0x74	0x6cb7	;Ì÷
0x75	0x6cd0	;Ìø
0x76	0x6cc2	;Ìù
0x77	0x6cba	;Ìú
0x78	0x6cc3	;Ìû
0x79	0x6cc6	;Ìü
0x7a	0x6ced	;Ìý
0x80	0x6cf2	;Ìþ
0x81	0x6cd2	;Í@
0x82	0x6cdd	;ÍA
0x83	0x6cb4	;ÍB
0x84	0x6c8a	;ÍC
0x85	0x6c9d	;ÍD
0x86	0x6c80	;ÍE
0x87	0x6cde	;ÍF
0x88	0x6cc0	;ÍG
0x89	0x6d30	;ÍH
0x8a	0x6ccd	;ÍI
0x8b	0x6cc7	;ÍJ
0x8c	0x6cb0	;ÍK
0x8d	0x6cf9	;ÍL
0x8e	0x6ccf	;ÍM
0x8f	0x6ce9	;ÍN
0x90	0x6cd1	;ÍO
0x91	0x7094	;ÍP
0x92	0x7098	;ÍQ
0x93	0x7085	;ÍR
0x94	0x7093	;ÍS
0x95	0x7086	;ÍT
0x96	0x7084	;ÍU
0x97	0x7091	;ÍV
0x98	0x7096	;ÍW
0x99	0x7082	;ÍX
0x9a	0x709a	;ÍY
0x9b	0x7083	;ÍZ
0x9c	0x726a	;Í[
0x9d	0x72d6	;Í\
0x9e	0x72cb	;Í]
0x9f	0x72d8	;Í^
0xa0	0x72c9	;Í_
0xa1	0x72dc	;Í`
0xa2	0x72d2	;Ía
0xa3	0x72d4	;Íb
0xa4	0x72da	;Íc
0xa5	0x72cc	;Íd
0xa6	0x72d1	;Íe
0xa7	0x73a4	;Íf
0xa8	0x73a1	;Íg
0xa9	0x73ad	;Íh
0xaa	0x73a6	;Íi
0xab	0x73a2	;Íj
0xac	0x73a0	;Ík
0xad	0x73ac	;Íl
0xae	0x739d	;Ím
0xaf	0x74dd	;Ín
0xb0	0x74e8	;Ío
0xb1	0x753f	;Íp
0xb2	0x7540	;Íq
0xb3	0x753e	;Ír
0xb4	0x758c	;Ís
0xb5	0x7598	;Ít
0xb6	0x76af	;Íu
0xb7	0x76f3	;Ív
0xb8	0x76f1	;Íw
0xb9	0x76f0	;Íx
0xba	0x76f5	;Íy
0xbb	0x77f8	;Íz
0xbc	0x77fc	;Í{
0xbd	0x77f9	;Í|
0xbe	0x77fb	;Í}
0xbf	0x77fa	;Í~
0xc0	0x77f7	;Í¡
0xc1	0x7942	;Í¢
0xc2	0x793f	;Í£
0xc3	0x79c5	;Í¤
0xc4	0x7a78	;Í¥
0xc5	0x7a7b	;Í¦
0xc6	0x7afb	;Í§
0xc7	0x7c75	;Í¨
0xc8	0x7cfd	;Í©
0xc9	0x8035	;Íª
0xca	0x808f	;Í«
0xcb	0x80ae	;Í¬
0xcc	0x80a3	;Í­
0xcd	0x80b8	;Í®
0xce	0x80b5	;Í¯
