CODEPAGE 1361           ;Korean - Johab

CPINFO 2 0x3f 0x003f    ;DBCS CP;Default Char = Question Mark

MBTABLE	143

0x00	0x0000	;Null
0x92	0x30f0	;ﬁí
0x93	0x30f1	;ﬁì
0x94	0x30f2	;ﬁî
0x95	0x30f3	;ﬁï
0x96	0x30f4	;ﬁñ
0x97	0x30f5	;ﬁó
0x98	0x30f6	;ﬁò
0xa1	0x0410	;ﬁ°
0xa2	0x0411	;ﬁ¢
0xa3	0x0412	;ﬁ£
0xa4	0x0413	;ﬁ§
0xa5	0x0414	;ﬁ•
0xa6	0x0415	;ﬁ¶
0xa7	0x0401	;ﬁß
0xa8	0x0416	;ﬁ®
0xa9	0x0417	;ﬁ©
0xaa	0x0418	;ﬁ™
0xab	0x0419	;ﬁ´
0xac	0x041a	;ﬁ¨
0xad	0x041b	;ﬁ≠
0xae	0x041c	;ﬁÆ
0xaf	0x041d	;ﬁØ
0xb0	0x041e	;ﬁ∞
0xb1	0x041f	;ﬁ±
0xb2	0x0420	;ﬁ≤
0xb3	0x0421	;ﬁ≥
0xb4	0x0422	;ﬁ¥
0xb5	0x0423	;ﬁµ
0xb6	0x0424	;ﬁ∂
0xb7	0x0425	;ﬁ∑
0xb8	0x0426	;ﬁ∏
0xb9	0x0427	;ﬁπ
0xba	0x0428	;ﬁ∫
0xbb	0x0429	;ﬁª
0xbc	0x042a	;ﬁº
0xbd	0x042b	;ﬁΩ
0xbe	0x042c	;ﬁæ
0xbf	0x042d	;ﬁø
0xc0	0x042e	;ﬁ¿
0xc1	0x042f	;ﬁ¡
0xd1	0x0430	;ﬁ—
0xd2	0x0431	;ﬁ“
0xd3	0x0432	;ﬁ”
0xd4	0x0433	;ﬁ‘
0xd5	0x0434	;ﬁ’
0xd6	0x0435	;ﬁ÷
0xd7	0x0451	;ﬁ◊
0xd8	0x0436	;ﬁÿ
0xd9	0x0437	;ﬁŸ
0xda	0x0438	;ﬁ⁄
0xdb	0x0439	;ﬁ€
0xdc	0x043a	;ﬁ‹
0xdd	0x043b	;ﬁ›
0xde	0x043c	;ﬁﬁ
0xdf	0x043d	;ﬁﬂ
0xe0	0x043e	;ﬁ‡
0xe1	0x043f	;ﬁ·
0xe2	0x0440	;ﬁ‚
0xe3	0x0441	;ﬁ„
0xe4	0x0442	;ﬁ‰
0xe5	0x0443	;ﬁÂ
0xe6	0x0444	;ﬁÊ
0xe7	0x0445	;ﬁÁ
0xe8	0x0446	;ﬁË
0xe9	0x0447	;ﬁÈ
0xea	0x0448	;ﬁÍ
0xeb	0x0449	;ﬁÎ
0xec	0x044a	;ﬁÏ
0xed	0x044b	;ﬁÌ
0xee	0x044c	;ﬁÓ
0xef	0x044d	;ﬁÔ
0xf0	0x044e	;ﬁ
0xf1	0x044f	;ﬁÒ


0xe0  0xf9              ;Lead Byte Range


DBCSTABLE 188           ;LeadByte = 0xe0

0x31	0x4f3d	;‡1
0x32	0x4f73	;‡2
0x33	0x5047	;‡3
0x34	0x50f9	;‡4
0x35	0x52a0	;‡5
0x36	0x53ef	;‡6
0x37	0x5475	;‡7
0x38	0x54e5	;‡8
0x39	0x5609	;‡9
0x3a	0x5ac1	;‡:
0x3b	0x5bb6	;‡;
0x3c	0x6687	;‡<
0x3d	0x67b6	;‡=
0x3e	0x67b7	;‡>
0x3f	0x67ef	;‡?
0x40	0x6b4c	;‡@
0x41	0x73c2	;‡A
0x42	0x75c2	;‡B
0x43	0x7a3c	;‡C
0x44	0x82db	;‡D
0x45	0x8304	;‡E
0x46	0x8857	;‡F
0x47	0x8888	;‡G
0x48	0x8a36	;‡H
0x49	0x8cc8	;‡I
0x4a	0x8dcf	;‡J
0x4b	0x8efb	;‡K
0x4c	0x8fe6	;‡L
0x4d	0x99d5	;‡M
0x4e	0x523b	;‡N
0x4f	0x5374	;‡O
0x50	0x5404	;‡P
0x51	0x606a	;‡Q
0x52	0x6164	;‡R
0x53	0x6bbc	;‡S
0x54	0x73cf	;‡T
0x55	0x811a	;‡U
0x56	0x89ba	;‡V
0x57	0x89d2	;‡W
0x58	0x95a3	;‡X
0x59	0x4f83	;‡Y
0x5a	0x520a	;‡Z
0x5b	0x58be	;‡[
0x5c	0x5978	;‡\
0x5d	0x59e6	;‡]
0x5e	0x5e72	;‡^
0x5f	0x5e79	;‡_
0x60	0x61c7	;‡`
0x61	0x63c0	;‡a
0x62	0x6746	;‡b
0x63	0x67ec	;‡c
0x64	0x687f	;‡d
0x65	0x6f97	;‡e
0x66	0x764e	;‡f
0x67	0x770b	;‡g
0x68	0x78f5	;‡h
0x69	0x7a08	;‡i
0x6a	0x7aff	;‡j
0x6b	0x7c21	;‡k
0x6c	0x809d	;‡l
0x6d	0x826e	;‡m
0x6e	0x8271	;‡n
0x6f	0x8aeb	;‡o
0x70	0x9593	;‡p
0x71	0x4e6b	;‡q
0x72	0x559d	;‡r
0x73	0x66f7	;‡s
0x74	0x6e34	;‡t
0x75	0x78a3	;‡u
0x76	0x7aed	;‡v
0x77	0x845b	;‡w
0x78	0x8910	;‡x
0x79	0x874e	;‡y
0x7a	0x97a8	;‡z
0x7b	0x52d8	;‡{
0x7c	0x574e	;‡|
0x7d	0x582a	;‡}
0x7e	0x5d4c	;‡~
0x91	0x611f	;‡ë
0x92	0x61be	;‡í
0x93	0x6221	;‡ì
0x94	0x6562	;‡î
0x95	0x67d1	;‡ï
0x96	0x6a44	;‡ñ
0x97	0x6e1b	;‡ó
0x98	0x7518	;‡ò
0x99	0x75b3	;‡ô
0x9a	0x76e3	;‡ö
0x9b	0x77b0	;‡õ
0x9c	0x7d3a	;‡ú
0x9d	0x90af	;‡ù
0x9e	0x9451	;‡û
0x9f	0x9452	;‡ü
0xa0	0x9f95	;‡†
0xa1	0x5323	;‡°
0xa2	0x5cac	;‡¢
0xa3	0x7532	;‡£
0xa4	0x80db	;‡§
0xa5	0x9240	;‡•
0xa6	0x9598	;‡¶
0xa7	0x525b	;‡ß
0xa8	0x5808	;‡®
0xa9	0x59dc	;‡©
0xaa	0x5ca1	;‡™
0xab	0x5d17	;‡´
0xac	0x5eb7	;‡¨
0xad	0x5f3a	;‡≠
0xae	0x5f4a	;‡Æ
0xaf	0x6177	;‡Ø
0xb0	0x6c5f	;‡∞
0xb1	0x757a	;‡±
0xb2	0x7586	;‡≤
0xb3	0x7ce0	;‡≥
0xb4	0x7d73	;‡¥
0xb5	0x7db1	;‡µ
0xb6	0x7f8c	;‡∂
0xb7	0x8154	;‡∑
0xb8	0x8221	;‡∏
0xb9	0x8591	;‡π
0xba	0x8941	;‡∫
0xbb	0x8b1b	;‡ª
0xbc	0x92fc	;‡º
0xbd	0x964d	;‡Ω
0xbe	0x9c47	;‡æ
0xbf	0x4ecb	;‡ø
0xc0	0x4ef7	;‡¿
0xc1	0x500b	;‡¡
0xc2	0x51f1	;‡¬
0xc3	0x584f	;‡√
0xc4	0x6137	;‡ƒ
0xc5	0x613e	;‡≈
0xc6	0x6168	;‡∆
0xc7	0x6539	;‡«
0xc8	0x69ea	;‡»
0xc9	0x6f11	;‡…
0xca	0x75a5	;‡ 
0xcb	0x7686	;‡À
0xcc	0x76d6	;‡Ã
0xcd	0x7b87	;‡Õ
0xce	0x82a5	;‡Œ
0xcf	0x84cb	;‡œ
0xd0	0xf900	;‡–
0xd1	0x93a7	;‡—
0xd2	0x958b	;‡“
0xd3	0x5580	;‡”
0xd4	0x5ba2	;‡‘
0xd5	0x5751	;‡’
0xd6	0xf901	;‡÷
0xd7	0x7cb3	;‡◊
0xd8	0x7fb9	;‡ÿ
0xd9	0x91b5	;‡Ÿ
0xda	0x5028	;‡⁄
0xdb	0x53bb	;‡€
0xdc	0x5c45	;‡‹
0xdd	0x5de8	;‡›
0xde	0x62d2	;‡ﬁ
0xdf	0x636e	;‡ﬂ
0xe0	0x64da	;‡‡
0xe1	0x64e7	;‡·
0xe2	0x6e20	;‡‚
0xe3	0x70ac	;‡„
0xe4	0x795b	;‡‰
0xe5	0x8ddd	;‡Â
0xe6	0x8e1e	;‡Ê
0xe7	0xf902	;‡Á
0xe8	0x907d	;‡Ë
0xe9	0x9245	;‡È
0xea	0x92f8	;‡Í
0xeb	0x4e7e	;‡Î
0xec	0x4ef6	;‡Ï
0xed	0x5065	;‡Ì
0xee	0x5dfe	;‡Ó
0xef	0x5efa	;‡Ô
0xf0	0x6106	;‡
0xf1	0x6957	;‡Ò
0xf2	0x8171	;‡Ú
0xf3	0x8654	;‡Û
0xf4	0x8e47	;‡Ù
0xf5	0x9375	;‡ı
0xf6	0x9a2b	;‡ˆ
0xf7	0x4e5e	;‡˜
0xf8	0x5091	;‡¯
0xf9	0x6770	;‡˘
0xfa	0x6840	;‡˙
0xfb	0x5109	;‡˚
0xfc	0x528d	;‡¸
0xfd	0x5292	;‡˝
0xfe	0x6aa2	;‡˛

DBCSTABLE 188           ;LeadByte = 0xe1

0x31	0x77bc	;·1
0x32	0x9210	;·2
0x33	0x9ed4	;·3
0x34	0x52ab	;·4
0x35	0x602f	;·5
0x36	0x8ff2	;·6
0x37	0x5048	;·7
0x38	0x61a9	;·8
0x39	0x63ed	;·9
0x3a	0x64ca	;·:
0x3b	0x683c	;·;
0x3c	0x6a84	;·<
0x3d	0x6fc0	;·=
0x3e	0x8188	;·>
0x3f	0x89a1	;·?
0x40	0x9694	;·@
0x41	0x5805	;·A
0x42	0x727d	;·B
0x43	0x72ac	;·C
0x44	0x7504	;·D
0x45	0x7d79	;·E
0x46	0x7e6d	;·F
0x47	0x80a9	;·G
0x48	0x898b	;·H
0x49	0x8b74	;·I
0x4a	0x9063	;·J
0x4b	0x9d51	;·K
0x4c	0x6289	;·L
0x4d	0x6c7a	;·M
0x4e	0x6f54	;·N
0x4f	0x7d50	;·O
0x50	0x7f3a	;·P
0x51	0x8a23	;·Q
0x52	0x517c	;·R
0x53	0x614a	;·S
0x54	0x7b9d	;·T
0x55	0x8b19	;·U
0x56	0x9257	;·V
0x57	0x938c	;·W
0x58	0x4eac	;·X
0x59	0x4fd3	;·Y
0x5a	0x501e	;·Z
0x5b	0x50be	;·[
0x5c	0x5106	;·\
0x5d	0x52c1	;·]
0x5e	0x52cd	;·^
0x5f	0x537f	;·_
0x60	0x5770	;·`
0x61	0x5883	;·a
0x62	0x5e9a	;·b
0x63	0x5f91	;·c
0x64	0x6176	;·d
0x65	0x61ac	;·e
0x66	0x64ce	;·f
0x67	0x656c	;·g
0x68	0x666f	;·h
0x69	0x66bb	;·i
0x6a	0x66f4	;·j
0x6b	0x6897	;·k
0x6c	0x6d87	;·l
0x6d	0x7085	;·m
0x6e	0x70f1	;·n
0x6f	0x749f	;·o
0x70	0x74a5	;·p
0x71	0x74ca	;·q
0x72	0x75d9	;·r
0x73	0x786c	;·s
0x74	0x78ec	;·t
0x75	0x7adf	;·u
0x76	0x7af6	;·v
0x77	0x7d45	;·w
0x78	0x7d93	;·x
0x79	0x8015	;·y
0x7a	0x803f	;·z
0x7b	0x811b	;·{
0x7c	0x8396	;·|
0x7d	0x8b66	;·}
0x7e	0x8f15	;·~
0x91	0x9015	;·ë
0x92	0x93e1	;·í
0x93	0x9803	;·ì
0x94	0x9838	;·î
0x95	0x9a5a	;·ï
0x96	0x9be8	;·ñ
0x97	0x4fc2	;·ó
0x98	0x5553	;·ò
0x99	0x583a	;·ô
0x9a	0x5951	;·ö
0x9b	0x5b63	;·õ
0x9c	0x5c46	;·ú
0x9d	0x60b8	;·ù
0x9e	0x6212	;·û
0x9f	0x6842	;·ü
0xa0	0x68b0	;·†
0xa1	0x68e8	;·°
0xa2	0x6eaa	;·¢
0xa3	0x754c	;·£
0xa4	0x7678	;·§
0xa5	0x78ce	;·•
0xa6	0x7a3d	;·¶
0xa7	0x7cfb	;·ß
0xa8	0x7e6b	;·®
0xa9	0x7e7c	;·©
0xaa	0x8a08	;·™
0xab	0x8aa1	;·´
0xac	0x8c3f	;·¨
0xad	0x968e	;·≠
0xae	0x9dc4	;·Æ
0xaf	0x53e4	;·Ø
0xb0	0x53e9	;·∞
0xb1	0x544a	;·±
0xb2	0x5471	;·≤
0xb3	0x56fa	;·≥
0xb4	0x59d1	;·¥
0xb5	0x5b64	;·µ
0xb6	0x5c3b	;·∂
0xb7	0x5eab	;·∑
0xb8	0x62f7	;·∏
0xb9	0x6537	;·π
0xba	0x6545	;·∫
0xbb	0x6572	;·ª
0xbc	0x66a0	;·º
0xbd	0x67af	;·Ω
0xbe	0x69c1	;·æ
0xbf	0x6cbd	;·ø
0xc0	0x75fc	;·¿
0xc1	0x7690	;·¡
0xc2	0x777e	;·¬
0xc3	0x7a3f	;·√
0xc4	0x7f94	;·ƒ
0xc5	0x8003	;·≈
0xc6	0x80a1	;·∆
0xc7	0x818f	;·«
0xc8	0x82e6	;·»
0xc9	0x82fd	;·…
0xca	0x83f0	;· 
0xcb	0x85c1	;·À
0xcc	0x8831	;·Ã
0xcd	0x88b4	;·Õ
0xce	0x8aa5	;·Œ
0xcf	0xf903	;·œ
0xd0	0x8f9c	;·–
0xd1	0x932e	;·—
0xd2	0x96c7	;·“
0xd3	0x9867	;·”
0xd4	0x9ad8	;·‘
0xd5	0x9f13	;·’
0xd6	0x54ed	;·÷
0xd7	0x659b	;·◊
0xd8	0x66f2	;·ÿ
0xd9	0x688f	;·Ÿ
0xda	0x7a40	;·⁄
0xdb	0x8c37	;·€
0xdc	0x9d60	;·‹
0xdd	0x56f0	;·›
0xde	0x5764	;·ﬁ
0xdf	0x5d11	;·ﬂ
0xe0	0x6606	;·‡
0xe1	0x68b1	;··
0xe2	0x68cd	;·‚
0xe3	0x6efe	;·„
0xe4	0x7428	;·‰
0xe5	0x889e	;·Â
0xe6	0x9be4	;·Ê
0xe7	0x6c68	;·Á
0xe8	0xf904	;·Ë
0xe9	0x9aa8	;·È
0xea	0x4f9b	;·Í
0xeb	0x516c	;·Î
0xec	0x5171	;·Ï
0xed	0x529f	;·Ì
0xee	0x5b54	;·Ó
0xef	0x5de5	;·Ô
0xf0	0x6050	;·
0xf1	0x606d	;·Ò
0xf2	0x62f1	;·Ú
0xf3	0x63a7	;·Û
0xf4	0x653b	;·Ù
0xf5	0x73d9	;·ı
0xf6	0x7a7a	;·ˆ
0xf7	0x86a3	;·˜
0xf8	0x8ca2	;·¯
0xf9	0x978f	;·˘
0xfa	0x4e32	;·˙
0xfb	0x5be1	;·˚
0xfc	0x6208	;·¸
0xfd	0x679c	;·˝
0xfe	0x74dc	;·˛

DBCSTABLE 188           ;LeadByte = 0xe2

0x31	0x79d1	;‚1
0x32	0x83d3	;‚2
0x33	0x8a87	;‚3
0x34	0x8ab2	;‚4
0x35	0x8de8	;‚5
0x36	0x904e	;‚6
0x37	0x934b	;‚7
0x38	0x9846	;‚8
0x39	0x5ed3	;‚9
0x3a	0x69e8	;‚:
0x3b	0x85ff	;‚;
0x3c	0x90ed	;‚<
0x3d	0xf905	;‚=
0x3e	0x51a0	;‚>
0x3f	0x5b98	;‚?
0x40	0x5bec	;‚@
0x41	0x6163	;‚A
0x42	0x68fa	;‚B
0x43	0x6b3e	;‚C
0x44	0x704c	;‚D
0x45	0x742f	;‚E
0x46	0x74d8	;‚F
0x47	0x7ba1	;‚G
0x48	0x7f50	;‚H
0x49	0x83c5	;‚I
0x4a	0x89c0	;‚J
0x4b	0x8cab	;‚K
0x4c	0x95dc	;‚L
0x4d	0x9928	;‚M
0x4e	0x522e	;‚N
0x4f	0x605d	;‚O
0x50	0x62ec	;‚P
0x51	0x9002	;‚Q
0x52	0x4f8a	;‚R
0x53	0x5149	;‚S
0x54	0x5321	;‚T
0x55	0x58d9	;‚U
0x56	0x5ee3	;‚V
0x57	0x66e0	;‚W
0x58	0x6d38	;‚X
0x59	0x709a	;‚Y
0x5a	0x72c2	;‚Z
0x5b	0x73d6	;‚[
0x5c	0x7b50	;‚\
0x5d	0x80f1	;‚]
0x5e	0x945b	;‚^
0x5f	0x5366	;‚_
0x60	0x639b	;‚`
0x61	0x7f6b	;‚a
0x62	0x4e56	;‚b
0x63	0x5080	;‚c
0x64	0x584a	;‚d
0x65	0x58de	;‚e
0x66	0x602a	;‚f
0x67	0x6127	;‚g
0x68	0x62d0	;‚h
0x69	0x69d0	;‚i
0x6a	0x9b41	;‚j
0x6b	0x5b8f	;‚k
0x6c	0x7d18	;‚l
0x6d	0x80b1	;‚m
0x6e	0x8f5f	;‚n
0x6f	0x4ea4	;‚o
0x70	0x50d1	;‚p
0x71	0x54ac	;‚q
0x72	0x55ac	;‚r
0x73	0x5b0c	;‚s
0x74	0x5da0	;‚t
0x75	0x5de7	;‚u
0x76	0x652a	;‚v
0x77	0x654e	;‚w
0x78	0x6821	;‚x
0x79	0x6a4b	;‚y
0x7a	0x72e1	;‚z
0x7b	0x768e	;‚{
0x7c	0x77ef	;‚|
0x7d	0x7d5e	;‚}
0x7e	0x7ff9	;‚~
0x91	0x81a0	;‚ë
0x92	0x854e	;‚í
0x93	0x86df	;‚ì
0x94	0x8f03	;‚î
0x95	0x8f4e	;‚ï
0x96	0x90ca	;‚ñ
0x97	0x9903	;‚ó
0x98	0x9a55	;‚ò
0x99	0x9bab	;‚ô
0x9a	0x4e18	;‚ö
0x9b	0x4e45	;‚õ
0x9c	0x4e5d	;‚ú
0x9d	0x4ec7	;‚ù
0x9e	0x4ff1	;‚û
0x9f	0x5177	;‚ü
0xa0	0x52fe	;‚†
0xa1	0x5340	;‚°
0xa2	0x53e3	;‚¢
0xa3	0x53e5	;‚£
0xa4	0x548e	;‚§
0xa5	0x5614	;‚•
0xa6	0x5775	;‚¶
0xa7	0x57a2	;‚ß
0xa8	0x5bc7	;‚®
0xa9	0x5d87	;‚©
0xaa	0x5ed0	;‚™
0xab	0x61fc	;‚´
0xac	0x62d8	;‚¨
0xad	0x6551	;‚≠
0xae	0x67b8	;‚Æ
0xaf	0x67e9	;‚Ø
0xb0	0x69cb	;‚∞
0xb1	0x6b50	;‚±
0xb2	0x6bc6	;‚≤
0xb3	0x6bec	;‚≥
0xb4	0x6c42	;‚¥
0xb5	0x6e9d	;‚µ
0xb6	0x7078	;‚∂
0xb7	0x72d7	;‚∑
0xb8	0x7396	;‚∏
0xb9	0x7403	;‚π
0xba	0x77bf	;‚∫
0xbb	0x77e9	;‚ª
0xbc	0x7a76	;‚º
0xbd	0x7d7f	;‚Ω
0xbe	0x8009	;‚æ
0xbf	0x81fc	;‚ø
0xc0	0x8205	;‚¿
0xc1	0x820a	;‚¡
0xc2	0x82df	;‚¬
0xc3	0x8862	;‚√
0xc4	0x8b33	;‚ƒ
0xc5	0x8cfc	;‚≈
0xc6	0x8ec0	;‚∆
0xc7	0x9011	;‚«
0xc8	0x90b1	;‚»
0xc9	0x9264	;‚…
0xca	0x92b6	;‚ 
0xcb	0x99d2	;‚À
0xcc	0x9a45	;‚Ã
0xcd	0x9ce9	;‚Õ
0xce	0x9dd7	;‚Œ
0xcf	0x9f9c	;‚œ
0xd0	0x570b	;‚–
0xd1	0x5c40	;‚—
0xd2	0x83ca	;‚“
0xd3	0x97a0	;‚”
0xd4	0x97ab	;‚‘
0xd5	0x9eb4	;‚’
0xd6	0x541b	;‚÷
0xd7	0x7a98	;‚◊
0xd8	0x7fa4	;‚ÿ
0xd9	0x88d9	;‚Ÿ
0xda	0x8ecd	;‚⁄
0xdb	0x90e1	;‚€
0xdc	0x5800	;‚‹
0xdd	0x5c48	;‚›
0xde	0x6398	;‚ﬁ
0xdf	0x7a9f	;‚ﬂ
0xe0	0x5bae	;‚‡
0xe1	0x5f13	;‚·
0xe2	0x7a79	;‚‚
0xe3	0x7aae	;‚„
0xe4	0x828e	;‚‰
0xe5	0x8eac	;‚Â
0xe6	0x5026	;‚Ê
0xe7	0x5238	;‚Á
0xe8	0x52f8	;‚Ë
0xe9	0x5377	;‚È
0xea	0x5708	;‚Í
0xeb	0x62f3	;‚Î
0xec	0x6372	;‚Ï
0xed	0x6b0a	;‚Ì
0xee	0x6dc3	;‚Ó
0xef	0x7737	;‚Ô
0xf0	0x53a5	;‚
0xf1	0x7357	;‚Ò
0xf2	0x8568	;‚Ú
0xf3	0x8e76	;‚Û
0xf4	0x95d5	;‚Ù
0xf5	0x673a	;‚ı
0xf6	0x6ac3	;‚ˆ
0xf7	0x6f70	;‚˜
0xf8	0x8a6d	;‚¯
0xf9	0x8ecc	;‚˘
0xfa	0x994b	;‚˙
0xfb	0xf906	;‚˚
0xfc	0x6677	;‚¸
0xfd	0x6b78	;‚˝
0xfe	0x8cb4	;‚˛

DBCSTABLE 188           ;LeadByte = 0xe3

0x31	0x9b3c	;„1
0x32	0xf907	;„2
0x33	0x53eb	;„3
0x34	0x572d	;„4
0x35	0x594e	;„5
0x36	0x63c6	;„6
0x37	0x69fb	;„7
0x38	0x73ea	;„8
0x39	0x7845	;„9
0x3a	0x7aba	;„:
0x3b	0x7ac5	;„;
0x3c	0x7cfe	;„<
0x3d	0x8475	;„=
0x3e	0x898f	;„>
0x3f	0x8d73	;„?
0x40	0x9035	;„@
0x41	0x95a8	;„A
0x42	0x52fb	;„B
0x43	0x5747	;„C
0x44	0x7547	;„D
0x45	0x7b60	;„E
0x46	0x83cc	;„F
0x47	0x921e	;„G
0x48	0xf908	;„H
0x49	0x6a58	;„I
0x4a	0x514b	;„J
0x4b	0x524b	;„K
0x4c	0x5287	;„L
0x4d	0x621f	;„M
0x4e	0x68d8	;„N
0x4f	0x6975	;„O
0x50	0x9699	;„P
0x51	0x50c5	;„Q
0x52	0x52a4	;„R
0x53	0x52e4	;„S
0x54	0x61c3	;„T
0x55	0x65a4	;„U
0x56	0x6839	;„V
0x57	0x69ff	;„W
0x58	0x747e	;„X
0x59	0x7b4b	;„Y
0x5a	0x82b9	;„Z
0x5b	0x83eb	;„[
0x5c	0x89b2	;„\
0x5d	0x8b39	;„]
0x5e	0x8fd1	;„^
0x5f	0x9949	;„_
0x60	0xf909	;„`
0x61	0x4eca	;„a
0x62	0x5997	;„b
0x63	0x64d2	;„c
0x64	0x6611	;„d
0x65	0x6a8e	;„e
0x66	0x7434	;„f
0x67	0x7981	;„g
0x68	0x79bd	;„h
0x69	0x82a9	;„i
0x6a	0x887e	;„j
0x6b	0x887f	;„k
0x6c	0x895f	;„l
0x6d	0xf90a	;„m
0x6e	0x9326	;„n
0x6f	0x4f0b	;„o
0x70	0x53ca	;„p
0x71	0x6025	;„q
0x72	0x6271	;„r
0x73	0x6c72	;„s
0x74	0x7d1a	;„t
0x75	0x7d66	;„u
0x76	0x4e98	;„v
0x77	0x5162	;„w
0x78	0x77dc	;„x
0x79	0x80af	;„y
0x7a	0x4f01	;„z
0x7b	0x4f0e	;„{
0x7c	0x5176	;„|
0x7d	0x5180	;„}
0x7e	0x55dc	;„~
0x91	0x5668	;„ë
0x92	0x573b	;„í
0x93	0x57fa	;„ì
0x94	0x57fc	;„î
0x95	0x5914	;„ï
0x96	0x5947	;„ñ
0x97	0x5993	;„ó
0x98	0x5bc4	;„ò
0x99	0x5c90	;„ô
0x9a	0x5d0e	;„ö
0x9b	0x5df1	;„õ
0x9c	0x5e7e	;„ú
0x9d	0x5fcc	;„ù
0x9e	0x6280	;„û
0x9f	0x65d7	;„ü
0xa0	0x65e3	;„†
0xa1	0x671e	;„°
0xa2	0x671f	;„¢
0xa3	0x675e	;„£
0xa4	0x68cb	;„§
0xa5	0x68c4	;„•
0xa6	0x6a5f	;„¶
0xa7	0x6b3a	;„ß
0xa8	0x6c23	;„®
0xa9	0x6c7d	;„©
0xaa	0x6c82	;„™
0xab	0x6dc7	;„´
0xac	0x7398	;„¨
0xad	0x7426	;„≠
0xae	0x742a	;„Æ
0xaf	0x7482	;„Ø
0xb0	0x74a3	;„∞
0xb1	0x7578	;„±
0xb2	0x757f	;„≤
0xb3	0x7881	;„≥
0xb4	0x78ef	;„¥
0xb5	0x7941	;„µ
0xb6	0x7947	;„∂
0xb7	0x7948	;„∑
0xb8	0x797a	;„∏
0xb9	0x7b95	;„π
0xba	0x7d00	;„∫
0xbb	0x7dba	;„ª
0xbc	0x7f88	;„º
0xbd	0x8006	;„Ω
0xbe	0x802d	;„æ
0xbf	0x808c	;„ø
0xc0	0x8a18	;„¿
0xc1	0x8b4f	;„¡
0xc2	0x8c48	;„¬
0xc3	0x8d77	;„√
0xc4	0x9321	;„ƒ
0xc5	0x9324	;„≈
0xc6	0x98e2	;„∆
0xc7	0x9951	;„«
0xc8	0x9a0e	;„»
0xc9	0x9a0f	;„…
0xca	0x9a65	;„ 
0xcb	0x9e92	;„À
0xcc	0x7dca	;„Ã
0xcd	0x4f76	;„Õ
0xce	0x5409	;„Œ
0xcf	0x62ee	;„œ
0xd0	0x6854	;„–
0xd1	0x91d1	;„—
0xd2	0x55ab	;„“
0xd3	0x513a	;„”
0xd4	0xf90b	;„‘
0xd5	0xf90c	;„’
0xd6	0x5a1c	;„÷
0xd7	0x61e6	;„◊
0xd8	0xf90d	;„ÿ
0xd9	0x62cf	;„Ÿ
0xda	0x62ff	;„⁄
0xdb	0xf90e	;„€
0xdc	0xf90f	;„‹
0xdd	0xf910	;„›
0xde	0xf911	;„ﬁ
0xdf	0xf912	;„ﬂ
0xe0	0xf913	;„‡
0xe1	0x90a3	;„·
0xe2	0xf914	;„‚
0xe3	0xf915	;„„
0xe4	0xf916	;„‰
0xe5	0xf917	;„Â
0xe6	0xf918	;„Ê
0xe7	0x8afe	;„Á
0xe8	0xf919	;„Ë
0xe9	0xf91a	;„È
0xea	0xf91b	;„Í
0xeb	0xf91c	;„Î
0xec	0x6696	;„Ï
0xed	0xf91d	;„Ì
0xee	0x7156	;„Ó
0xef	0xf91e	;„Ô
0xf0	0xf91f	;„
0xf1	0x96e3	;„Ò
0xf2	0xf920	;„Ú
0xf3	0x634f	;„Û
0xf4	0x637a	;„Ù
0xf5	0x5357	;„ı
0xf6	0xf921	;„ˆ
0xf7	0x678f	;„˜
0xf8	0x6960	;„¯
0xf9	0x6e73	;„˘
0xfa	0xf922	;„˙
0xfb	0x7537	;„˚
0xfc	0xf923	;„¸
0xfd	0xf924	;„˝
0xfe	0xf925	;„˛

DBCSTABLE 188           ;LeadByte = 0xe4

0x31	0x7d0d	;‰1
0x32	0xf926	;‰2
0x33	0xf927	;‰3
0x34	0x8872	;‰4
0x35	0x56ca	;‰5
0x36	0x5a18	;‰6
0x37	0xf928	;‰7
0x38	0xf929	;‰8
0x39	0xf92a	;‰9
0x3a	0xf92b	;‰:
0x3b	0xf92c	;‰;
0x3c	0x4e43	;‰<
0x3d	0xf92d	;‰=
0x3e	0x5167	;‰>
0x3f	0x5948	;‰?
0x40	0x67f0	;‰@
0x41	0x8010	;‰A
0x42	0xf92e	;‰B
0x43	0x5973	;‰C
0x44	0x5e74	;‰D
0x45	0x649a	;‰E
0x46	0x79ca	;‰F
0x47	0x5ff5	;‰G
0x48	0x606c	;‰H
0x49	0x62c8	;‰I
0x4a	0x637b	;‰J
0x4b	0x5be7	;‰K
0x4c	0x5bd7	;‰L
0x4d	0x52aa	;‰M
0x4e	0xf92f	;‰N
0x4f	0x5974	;‰O
0x50	0x5f29	;‰P
0x51	0x6012	;‰Q
0x52	0xf930	;‰R
0x53	0xf931	;‰S
0x54	0xf932	;‰T
0x55	0x7459	;‰U
0x56	0xf933	;‰V
0x57	0xf934	;‰W
0x58	0xf935	;‰X
0x59	0xf936	;‰Y
0x5a	0xf937	;‰Z
0x5b	0xf938	;‰[
0x5c	0x99d1	;‰\
0x5d	0xf939	;‰]
0x5e	0xf93a	;‰^
0x5f	0xf93b	;‰_
0x60	0xf93c	;‰`
0x61	0xf93d	;‰a
0x62	0xf93e	;‰b
0x63	0xf93f	;‰c
0x64	0xf940	;‰d
0x65	0xf941	;‰e
