CODEPAGE 20000          ;CNS - Taiwan

CPINFO 2 0x3f 0x003f    ;DBCS CP;Default Char = Question Mark

MBTABLE	162

0x00	0x0000	;Null
0xe0	0xebff
0xe1	0xec00
0xe2	0xec01
0xe3	0xec02
0xe4	0xec03
0xe5	0xec04
0xe6	0xec05
0xe7	0xec06
0xe8	0xec07
0xe9	0xec08
0xea	0xec09
0xeb	0xec0a
0xec	0xec0b
0xed	0xec0c
0xee	0xec0d
0xef	0xec0e
0xf0	0xec0f
0xf1	0xec10
0xf2	0xec11
0xf3	0xec12
0xf4	0xec13
0xf5	0xec14
0xf6	0xec15
0xf7	0xec16
0xf8	0xec17
0xf9	0xec18
0xfa	0xec19
0xfb	0xec1a
0xfc	0xec1b
0xfd	0xec1c
0xfe	0xec1d

DBCSTABLE 188           ;LeadByte = 0xbf

0x21	0x7d4e	;Úû
0x22	0x7f3e	;Úü
0x23	0x7f3f	;Úý
0x24	0x7f65	;Úþ
0x25	0x7f66	;Û@
0x26	0x7fa2	;ÛA
0x27	0x7fa0	;ÛB
0x28	0x7fa1	;ÛC
0x29	0x7fd7	;ÛD
0x2a	0x8051	;ÛE
0x2b	0x804f	;ÛF
0x2c	0x8050	;ÛG
0x2d	0x80fe	;ÛH
0x2e	0x80d4	;ÛI
0x2f	0x8143	;ÛJ
0x30	0x814a	;ÛK
0x31	0x8152	;ÛL
0x32	0x814f	;ÛM
0x33	0x8147	;ÛN
0x34	0x813d	;ÛO
0x35	0x814d	;ÛP
0x36	0x813a	;ÛQ
0x37	0x81e6	;ÛR
0x38	0x81ee	;ÛS
0x39	0x81f7	;ÛT
0x3a	0x81f8	;ÛU
0x3b	0x81f9	;ÛV
0x3c	0x8204	;ÛW
0x3d	0x823c	;ÛX
0x3e	0x823d	;ÛY
0x3f	0x823f	;ÛZ
0x40	0x8275	;Û[
0x41	0x833b	;Û\
0x42	0x83cf	;Û]
0x43	0x83f9	;Û^
0x44	0x8423	;Û_
0x45	0x83c0	;Û`
0x46	0x83e8	;Ûa
0x47	0x8412	;Ûb
0x48	0x83e7	;Ûc
0x49	0x83e4	;Ûd
0x4a	0x83fc	;Ûe
0x4b	0x83f6	;Ûf
0x4c	0x8410	;Ûg
0x4d	0x83c6	;Ûh
0x4e	0x83c8	;Ûi
0x4f	0x83eb	;Ûj
0x50	0x83e3	;Ûk
0x51	0x83bf	;Ûl
0x52	0x8401	;Ûm
0x53	0x83dd	;Ûn
0x54	0x83e5	;Ûo
0x55	0x83d8	;Ûp
0x56	0x83ff	;Ûq
0x57	0x83e1	;Ûr
0x58	0x83cb	;Ûs
0x59	0x83ce	;Ût
0x5a	0x83d6	;Ûu
0x5b	0x83f5	;Ûv
0x5c	0x83c9	;Ûw
0x5d	0x8409	;Ûx
0x5e	0x840f	;Ûy
0x5f	0x83de	;Ûz
0x60	0x8411	;Û{
0x61	0x8406	;Û|
0x62	0x83c2	;Û}
0x63	0x83f3	;Û~
0x64	0x83d5	;Û¡
0x65	0x83fa	;Û¢
0x66	0x83c7	;Û£
0x67	0x83d1	;Û¤
0x68	0x83ea	;Û¥
0x69	0x8413	;Û¦
0x6a	0x839a	;×z
0x6b	0x83c3	;Û§
0x6c	0x83ec	;Û¨
0x6d	0x83ee	;Û©
0x6e	0x83c4	;Ûª
0x6f	0x83fb	;Û«
0x70	0x83d7	;Û¬
0x71	0x83e2	;Û­
0x72	0x841b	;Û®
0x73	0x83db	;Û¯
0x74	0x83fe	;Û°
0x75	0x86d8	;Û±
0x76	0x86e2	;Û²
0x77	0x86e6	;Û³
0x78	0x86d3	;Û´
0x79	0x86e3	;Ûµ
0x7a	0x86da	;Û¶
0x7b	0x86ea	;Û·
0x7c	0x86dd	;Û¸
0x7d	0x86eb	;Û¹
0x7e	0x86dc	;Ûº
0xa1	0xec1e
0xa2	0xec1f
0xa3	0xec20
0xa4	0xec21
0xa5	0xec22
0xa6	0xec23
0xa7	0xec24
0xa8	0xec25
0xa9	0xec26
0xaa	0xec27
0xab	0xec28
0xac	0xec29
0xad	0xec2a
0xae	0xec2b
0xaf	0xec2c
0xb0	0xec2d
0xb1	0xec2e
0xb2	0xec2f
0xb3	0xec30
0xb4	0xec31
0xb5	0xec32
0xb6	0xec33
0xb7	0xec34
0xb8	0xec35
0xb9	0xec36
0xba	0xec37
0xbb	0xec38
0xbc	0xec39
0xbd	0xec3a
0xbe	0xec3b
0xbf	0xec3c
0xc0	0xec3d
0xc1	0xec3e
0xc2	0xec3f
0xc3	0xec40
0xc4	0xec41
0xc5	0xec42
0xc6	0xec43
0xc7	0xec44
0xc8	0xec45
0xc9	0xec46
0xca	0xec47
0xcb	0xec48
0xcc	0xec49
0xcd	0xec4a
0xce	0xec4b
0xcf	0xec4c
0xd0	0xec4d
0xd1	0xec4e
0xd2	0xec4f
0xd3	0xec50
0xd4	0xec51
0xd5	0xec52
0xd6	0xec53
0xd7	0xec54
0xd8	0xec55
0xd9	0xec56
0xda	0xec57
0xdb	0xec58
0xdc	0xec59
0xdd	0xec5a
0xde	0xec5b
0xdf	0xec5c
0xe0	0xec5d
0xe1	0xec5e
0xe2	0xec5f
0xe3	0xec60
0xe4	0xec61
0xe5	0xec62
0xe6	0xec63
0xe7	0xec64
0xe8	0xec65
0xe9	0xec66
0xea	0xec67
0xeb	0xec68
0xec	0xec69
0xed	0xec6a
0xee	0xec6b
0xef	0xec6c
0xf0	0xec6d
0xf1	0xec6e
0xf2	0xec6f
0xf3	0xec70
0xf4	0xec71
0xf5	0xec72
0xf6	0xec73
0xf7	0xec74
0xf8	0xec75
0xf9	0xec76
0xfa	0xec77
0xfb	0xec78
0xfc	0xec79
0xfd	0xec7a
0xfe	0xec7b

DBCSTABLE 188           ;LeadByte = 0xc0

0x21	0x86ec	;Û»
0x22	0x86e9	;Û¼
0x23	0x86d7	;Û½
0x24	0x86e8	;Û¾
0x25	0x86d1	;Û¿
0x26	0x8848	;ÛÀ
0x27	0x8856	;ÛÁ
0x28	0x8855	;ÛÂ
0x29	0x88ba	;ÛÃ
0x2a	0x88d7	;ÛÄ
0x2b	0x88b9	;ÛÅ
0x2c	0x88b8	;ÛÆ
0x2d	0x88c0	;ÛÇ
0x2e	0x88be	;ÛÈ
0x2f	0x88b6	;ÛÉ
0x30	0x88bc	;ÛÊ
0x31	0x88b7	;ÛË
0x32	0x88bd	;ÛÌ
0x33	0x88b2	;ÛÍ
0x34	0x8901	;ÛÎ
0x35	0x88c9	;ÛÏ
0x36	0x8995	;ÛÐ
0x37	0x8998	;ÛÑ
0x38	0x8997	;ÛÒ
0x39	0x89dd	;ÛÓ
0x3a	0x89da	;ÛÔ
0x3b	0x89db	;ÛÕ
0x3c	0x8a4e	;ÛÖ
0x3d	0x8a4d	;Û×
0x3e	0x8a39	;ÛØ
0x3f	0x8a59	;ÛÙ
0x40	0x8a40	;ÛÚ
0x41	0x8a57	;ÛÛ
0x42	0x8a58	;ÛÜ
0x43	0x8a44	;ÛÝ
0x44	0x8a45	;ÛÞ
0x45	0x8a52	;Ûß
0x46	0x8a48	;Ûà
0x47	0x8a51	;Ûá
0x48	0x8a4a	;Ûâ
0x49	0x8a4c	;Ûã
0x4a	0x8a4f	;Ûä
0x4b	0x8c5f	;Ûå
0x4c	0x8c81	;Ûæ
0x4d	0x8c80	;Ûç
0x4e	0x8cba	;Ûè
0x4f	0x8cbe	;Ûé
0x50	0x8cb0	;Ûê
0x51	0x8cb9	;Ûë
0x52	0x8cb5	;Ûì
0x53	0x8d84	;Ûí
0x54	0x8d80	;Ûî
0x55	0x8d89	;Ûï
0x56	0x8dd8	;Ûð
0x57	0x8dd3	;Ûñ
0x58	0x8dcd	;Ûò
0x59	0x8dc7	;Ûó
0x5a	0x8dd6	;Ûô
0x5b	0x8ddc	;Ûõ
0x5c	0x8dcf	;Ûö
0x5d	0x8dd5	;Û÷
0x5e	0x8dd9	;Ûø
0x5f	0x8dc8	;Ûù
0x60	0x8dd7	;Ûú
0x61	0x8dc5	;Ûû
0x62	0x8eef	;Ûü
0x63	0x8ef7	;Ûý
0x64	0x8efa	;Ûþ
0x65	0x8ef9	;Ü@
0x66	0x8ee6	;ÜA
0x67	0x8eee	;ÜB
0x68	0x8ee5	;ÜC
0x69	0x8ef5	;ÜD
0x6a	0x8ee7	;ÜE
0x6b	0x8ee8	;ÜF
0x6c	0x8ef6	;ÜG
0x6d	0x8eeb	;ÜH
0x6e	0x8ef1	;ÜI
0x6f	0x8eec	;ÜJ
0x70	0x8ef4	;ÜK
0x71	0x8ee9	;ÜL
0x72	0x902d	;ÜM
0x73	0x9034	;ÜN
0x74	0x902f	;ÜO
0x75	0x9106	;ÜP
0x76	0x912c	;ÜQ
0x77	0x9104	;ÜR
0x78	0x90ff	;ÜS
0x79	0x90fc	;ÜT
0x7a	0x9108	;ÜU
0x7b	0x90f9	;ÜV
0x7c	0x90fb	;ÜW
0x7d	0x9101	;ÜX
0x7e	0x9100	;ÜY
0xa1	0xec7c
0xa2	0xec7d
0xa3	0xec7e
0xa4	0xec7f
0xa5	0xec80
0xa6	0xec81
0xa7	0xec82
0xa8	0xec83
0xa9	0xec84
0xaa	0xec85
0xab	0xec86
0xac	0xec87
0xad	0xec88
0xae	0xec89
0xaf	0xec8a
0xb0	0xec8b
0xb1	0xec8c
0xb2	0xec8d
0xb3	0xec8e
0xb4	0xec8f
0xb5	0xec90
0xb6	0xec91
0xb7	0xec92
0xb8	0xec93
0xb9	0xec94
0xba	0xec95
0xbb	0xec96
0xbc	0xec97
0xbd	0xec98
0xbe	0xec99
0xbf	0xec9a
0xc0	0xec9b
0xc1	0xec9c
0xc2	0xec9d
0xc3	0xec9e
0xc4	0xec9f
0xc5	0xeca0
0xc6	0xeca1
0xc7	0xeca2
0xc8	0xeca3
0xc9	0xeca4
0xca	0xeca5
0xcb	0xeca6
0xcc	0xeca7
0xcd	0xeca8
0xce	0xeca9
0xcf	0xecaa
0xd0	0xecab
0xd1	0xecac
0xd2	0xecad
0xd3	0xecae
0xd4	0xecaf
0xd5	0xecb0
0xd6	0xecb1
0xd7	0xecb2
0xd8	0xecb3
0xd9	0xecb4
0xda	0xecb5
0xdb	0xecb6
0xdc	0xecb7
0xdd	0xecb8
0xde	0xecb9
0xdf	0xecba
0xe0	0xecbb
0xe1	0xecbc
0xe2	0xecbd
0xe3	0xecbe
0xe4	0xecbf
0xe5	0xecc0
0xe6	0xecc1
0xe7	0xecc2
0xe8	0xecc3
0xe9	0xecc4
0xea	0xecc5
0xeb	0xecc6
0xec	0xecc7
0xed	0xecc8
0xee	0xecc9
0xef	0xecca
0xf0	0xeccb
0xf1	0xeccc
0xf2	0xeccd
0xf3	0xecce
0xf4	0xeccf
0xf5	0xecd0
0xf6	0xecd1
0xf7	0xecd2
0xf8	0xecd3
0xf9	0xecd4
0xfa	0xecd5
0xfb	0xecd6
0xfc	0xecd7
0xfd	0xecd8
0xfe	0xecd9

DBCSTABLE 188           ;LeadByte = 0xc1

0x21	0x9107	;ÜZ
0x22	0x9105	;Ü[
0x23	0x9103	;Ü\
0x24	0x9161	;Ü]
0x25	0x9164	;Ü^
0x26	0x915f	;Ü_
0x27	0x9162	;Ü`
0x28	0x9160	;Üa
0x29	0x9201	;Üb
0x2a	0x920a	;Üc
0x2b	0x9225	;Üd
0x2c	0x9203	;Üe
0x2d	0x921a	;Üf
0x2e	0x9226	;Üg
0x2f	0x920f	;Üh
0x30	0x920c	;Üi
0x31	0x9200	;Üj
0x32	0x9212	;Ük
0x33	0x91ff	;Ül
0x34	0x91fd	;Üm
0x35	0x9206	;Ün
0x36	0x9204	;Üo
0x37	0x9227	;Üp
0x38	0x9202	;Üq
0x39	0x921c	;Ür
0x3a	0x9224	;Üs
0x3b	0x9219	;Üt
0x3c	0x9217	;Üu
0x3d	0x9205	;Üv
0x3e	0x9216	;Üw
0x3f	0x957b	;Üx
0x40	0x958d	;Üy
0x41	0x958c	;Üz
0x42	0x9590	;Ü{
0x43	0x9687	;Ü|
0x44	0x967e	;Ü}
0x45	0x9688	;Ü~
0x46	0x9689	;Ü¡
0x47	0x9683	;Ü¢
0x48	0x9680	;Ü£
0x49	0x96c2	;Ü¤
0x4a	0x96c8	;Ü¥
0x4b	0x96c3	;Ü¦
0x4c	0x96f1	;Ü§
0x4d	0x96f0	;Ü¨
0x4e	0x976c	;Ü©
0x4f	0x9770	;Üª
0x50	0x976e	;Ü«
0x51	0x9807	;Ü¬
0x52	0x98a9	;Ü­
0x53	0x98eb	;Ü®
0x54	0x9ce6	;Ü¯
0x55	0x9ef9	;Ü°
0x56	0x4e83	;Ü±
0x57	0x4e84	;Ü²
0x58	0x4eb6	;Ü³
0x59	0x50bd	;Ü´
0x5a	0x50bf	;Üµ
0x5b	0x50c6	;Ü¶
0x5c	0x50ae	;Ü·
0x5d	0x50c4	;Ü¸
0x5e	0x50ca	;Ü¹
0x5f	0x50b4	;Üº
0x60	0x50c8	;Ü»
0x61	0x50c2	;Ü¼
0x62	0x50b0	;Ü½
0x63	0x50c1	;Ü¾
0x64	0x50ba	;Ü¿
0x65	0x50b1	;ÜÀ
0x66	0x50cb	;ÜÁ
0x67	0x50c9	;ÜÂ
0x68	0x50b6	;ÜÃ
0x69	0x50b8	;ÜÄ
0x6a	0x51d7	;ÜÅ
0x6b	0x527a	;ÜÆ
0x6c	0x5278	;ÜÇ
0x6d	0x527b	;ÜÈ
0x6e	0x527c	;ÜÉ
0x6f	0x55c3	;ÜÊ
0x70	0x55db	;ÜË
0x71	0x55cc	;ÜÌ
0x72	0x55d0	;ÜÍ
0x73	0x55cb	;ÜÎ
0x74	0x55ca	;ÜÏ
0x75	0x55dd	;ÜÐ
0x76	0x55c0	;ÜÑ
0x77	0x55d4	;ÜÒ
0x78	0x55c4	;ÜÓ
0x79	0x55e9	;ÜÔ
0x7a	0x55bf	;ÜÕ
0x7b	0x55d2	;ÜÖ
0x7c	0x558d	;Ü×
0x7d	0x55cf	;ÜØ
0x7e	0x55d5	;ÜÙ
0xa1	0xecda
0xa2	0xecdb
0xa3	0xecdc
0xa4	0xecdd
0xa5	0xecde
0xa6	0xecdf
0xa7	0xece0
0xa8	0xece1
0xa9	0xece2
0xaa	0xece3
0xab	0xece4
0xac	0xece5
0xad	0xece6
0xae	0xece7
0xaf	0xece8
0xb0	0xece9
0xb1	0xecea
0xb2	0xeceb
0xb3	0xecec
0xb4	0xeced
0xb5	0xecee
0xb6	0xecef
0xb7	0xecf0
0xb8	0xecf1
0xb9	0xecf2
0xba	0xecf3
0xbb	0xecf4
0xbc	0xecf5
0xbd	0xecf6
0xbe	0xecf7
0xbf	0xecf8
0xc0	0xecf9
0xc1	0xecfa
0xc2	0xecfb
0xc3	0xecfc
0xc4	0xecfd
0xc5	0xecfe
0xc6	0xecff
0xc7	0xed00
0xc8	0xed01
0xc9	0xed02
0xca	0xed03
0xcb	0xed04
0xcc	0xed05
0xcd	0xed06
0xce	0xed07
0xcf	0xed08
0xd0	0xed09
0xd1	0xed0a
0xd2	0xed0b
0xd3	0xed0c
0xd4	0xed0d
0xd5	0xed0e
0xd6	0xed0f
0xd7	0xed10
0xd8	0xed11
0xd9	0xed12
0xda	0xed13
0xdb	0xed14
0xdc	0xed15
0xdd	0xed16
0xde	0xed17
0xdf	0xed18
0xe0	0xed19
0xe1	0xed1a
0xe2	0xed1b
0xe3	0xed1c
0xe4	0xed1d
0xe5	0xed1e
0xe6	0xed1f
0xe7	0xed20
0xe8	0xed21
0xe9	0xed22
0xea	0xed23
0xeb	0xed24
0xec	0xed25
0xed	0xed26
0xee	0xed27
0xef	0xed28
0xf0	0xed29
0xf1	0xed2a
0xf2	0xed2b
0xf3	0xed2c
0xf4	0xed2d
0xf5	0xed2e
0xf6	0xed2f
0xf7	0xed30
0xf8	0xed31
0xf9	0xed32
0xfa	0xed33
0xfb	0xed34
0xfc	0xed35
0xfd	0xed36
0xfe	0xed37

DBCSTABLE 155           ;LeadByte = 0xc2

0x21	0x55e2	;ÜÚ
0x22	0x55d6	;ÜÛ
0x23	0x55c8	;ÜÜ
0x24	0x55f2	;ÜÝ
0x25	0x55cd	;ÜÞ
0x26	0x55d9	;Üß
0x27	0x55c2	;Üà
0x28	0x5714	;Üá
0x29	0x5853	;Üâ
0x2a	0x5868	;Üã
0x2b	0x5864	;Üä
0x2c	0x584f	;Üå
0x2d	0x584d	;Üæ
0x2e	0x5849	;Üç
0x2f	0x586f	;Üè
0x30	0x5855	;Üé
0x31	0x584e	;Üê
0x32	0x585d	;Üë
0x33	0x5859	;Üì
0x34	0x5865	;Üí
0x35	0x585b	;Üî
0x36	0x583d	;Üï
0x37	0x5863	;Üð
0x38	0x5871	;Üñ
0x39	0x58fc	;Üò
0x3a	0x5ac7	;Üó
0x3b	0x5ac4	;Üô
0x3c	0x5acb	;Üõ
0x3d	0x5aba	;Üö
0x3e	0x5ab8	;Ü÷
0x3f	0x5ab1	;Üø
0x40	0x5ab5	;Üù
0x41	0x5ab0	;Üú
0x42	0x5abf	;Üû
0x43	0x5ac8	;Üü
0x44	0x5abb	;Üý
0x45	0x5ac6	;Üþ
0x46	0x5ab7	;Ý@
0x47	0x5ac0	;ÝA
0x48	0x5aca	;ÝB
0x49	0x5ab4	;ÝC
0x4a	0x5ab6	;ÝD
0x4b	0x5acd	;ÝE
0x4c	0x5ab9	;ÝF
0x4d	0x5a90	;ÝG
0x4e	0x5bd6	;ÝH
0x4f	0x5bd8	;ÝI
0x50	0x5bd9	;ÝJ
0x51	0x5c1f	;ÝK
0x52	0x5c33	;ÝL
0x53	0x5d71	;ÝM
0x54	0x5d63	;ÝN
0x55	0x5d4a	;ÝO
0x56	0x5d65	;ÝP
0x57	0x5d72	;ÝQ
0x58	0x5d6c	;ÝR
0x59	0x5d5e	;ÝS
0x5a	0x5d68	;ÝT
0x5b	0x5d67	;ÝU
0x5c	0x5d62	;ÝV
0x5d	0x5df0	;ÝW
0x5e	0x5e4f	;ÝX
0x5f	0x5e4e	;ÝY
0x60	0x5e4a	;ÝZ
0x61	0x5e4d	;Ý[
0x62	0x5e4b	;Ý\
0x63	0x5ec5	;Ý]
0x64	0x5ecc	;Ý^
0x65	0x5ec6	;Ý_
0x66	0x5ecb	;Ý`
0x67	0x5ec7	;Ýa
0x68	0x5f40	;Ýb
0x69	0x5faf	;Ýc
0x6a	0x5fad	;Ýd
0x6b	0x60f7	;Ýe
0x6c	0x6149	;Ýf
0x6d	0x614a	;Ýg
0x6e	0x612b	;Ýh
0x6f	0x6145	;Ýi
0x70	0x6136	;Ýj
0x71	0x6132	;Ýk
0x72	0x612e	;Ýl
0x73	0x6146	;Ým
0x74	0x612f	;Ýn
0x75	0x614f	;Ýo
0x76	0x6129	;Ýp
0x77	0x6140	;Ýq
0x78	0x6220	;Ýr
0x79	0x9168	;Ýs
0x7a	0x6223	;Ýt
0x7b	0x6225	;Ýu
0x7c	0x6224	;Ýv
0x7d	0x63c5	;Ýw
0x7e	0x63f1	;Ýx
0xc2	0xed38
0xc3	0xed39
0xc4	0xed3a
0xc5	0xed3b
0xc6	0xed3c
0xc7	0xed3d
0xc8	0xed3e
0xc9	0xed3f
0xca	0xed40
0xcb	0xed41
0xcc	0xed42
0xcd	0xed43
0xce	0xed44
0xcf	0xed45
0xd0	0xed46
0xd1	0xed47
0xd2	0xed48
0xd3	0xed49
0xd4	0xed4a
0xd5	0xed4b
0xd6	0xed4c
0xd7	0xed4d
0xd8	0xed4e
0xd9	0xed4f
0xda	0xed50
0xdb	0xed51
0xdc	0xed52
0xdd	0xed53
0xde	0xed54
0xdf	0xed55
0xe0	0xed56
0xe1	0xed57
0xe2	0xffe2	;Fullwidth Not Sign
0xe3	0xffe4	;Fullwidth Broken Bar
0xe4	0x2019	;Right Single Quotation Mark
0xe5	0x201d	;Right Double Quotation Mark
0xe6	0x3231	;Parenthesized Ideograph Stock
0xe7	0x2116	;Numero Sign
0xe8	0x2121	;Telephone Sign
0xe9	0xed5f
0xea	0xed60
0xeb	0xed61
0xec	0xed62
0xed	0xed63
0xee	0xed64
0xef	0xed65
0xf0	0xed66
0xf1	0xed67
0xf2	0xed68
0xf3	0xed69
0xf4	0xed6a
0xf5	0xed6b
0xf6	0xed6c
0xf7	0xed6d
0xf8	0xed6e
0xf9	0xed6f
0xfa	0xed70
0xfb	0xed71
0xfc	0xed72
0xfd	0xed73
0xfe	0xed74

DBCSTABLE 188           ;LeadByte = 0xc3

0x21	0x63eb	;Ýy
0x22	0x6410	;Ýz
0x23	0x6412	;Ý{
0x24	0x6409	;Ý|
0x25	0x6420	;Ý}
0x26	0x6424	;Ý~
0x27	0x6433	;Ý¡
0x28	0x6443	;Ý¢
0x29	0x641f	;Ý£
0x2a	0x6415	;Ý¤
0x2b	0x6418	;Ý¥
0x2c	0x6439	;Ý¦
0x2d	0x6437	;Ý§
0x2e	0x6422	;Ý¨
0x2f	0x6423	;Ý©
0x30	0x640c	;Ýª
0x31	0x6426	;Ý«
0x32	0x6430	;Ý¬
0x33	0x6428	;Ý­
0x34	0x6441	;Ý®
0x35	0x6435	;Ý¯
0x36	0x642f	;Ý°
0x37	0x640a	;Ý±
0x38	0x641a	;Ý²
0x39	0x6440	;Ý³
0x3a	0x6425	;Ý´
0x3b	0x6427	;Ýµ
0x3c	0x640b	;Ý¶
0x3d	0x63e7	;Ý·
0x3e	0x641b	;Ý¸
0x3f	0x642e	;Ý¹
0x40	0x6421	;Ýº
0x41	0x640e	;Ý»
0x42	0x656f	;Ý¼
0x43	0x6592	;Ý½
0x44	0x65d3	;Ý¾
0x45	0x6686	;Ý¿
0x46	0x668c	;ÝÀ
0x47	0x6695	;ÝÁ
0x48	0x6690	;ÝÂ
0x49	0x668b	;ÝÃ
0x4a	0x668a	;ÝÄ
0x4b	0x6699	;ÝÅ
0x4c	0x6694	;ÝÆ
0x4d	0x6678	;ÝÇ
0x4e	0x6720	;ÝÈ
0x4f	0x6966	;ÝÉ
0x50	0x695f	;ÝÊ
0x51	0x6938	;ÝË
0x52	0x694e	;ÝÌ
0x53	0x6962	;ÝÍ
0x54	0x6971	;ÝÎ
0x55	0x693f	;ÝÏ
0x56	0x6945	;ÝÐ
0x57	0x696a	;ÝÑ
0x58	0x6939	;ÝÒ
0x59	0x6942	;ÝÓ
0x5a	0x6957	;ÝÔ
0x5b	0x6959	;ÝÕ
0x5c	0x697a	;ÝÖ
0x5d	0x6948	;Ý×
0x5e	0x6949	;ÝØ
0x5f	0x6935	;ÝÙ
0x60	0x696c	;ÝÚ
0x61	0x6933	;ÝÛ
0x62	0x693d	;ÝÜ
0x63	0x6965	;ÝÝ
0x64	0x68f0	;ÝÞ
0x65	0x6978	;Ýß
0x66	0x6934	;Ýà
0x67	0x6969	;Ýá
0x68	0x6940	;Ýâ
0x69	0x696f	;Ýã
0x6a	0x6944	;Ýä
0x6b	0x6976	;Ýå
0x6c	0x6958	;Ýæ
0x6d	0x6941	;Ýç
0x6e	0x6974	;Ýè
0x6f	0x694c	;Ýé
0x70	0x693b	;Ýê
0x71	0x694b	;Ýë
0x72	0x6937	;Ýì
0x73	0x695c	;Ýí
0x74	0x694f	;Ýî
0x75	0x6951	;Ýï
0x76	0x6932	;Ýð
0x77	0x6952	;Ýñ
0x78	0x692f	;Ýò
0x79	0x697b	;Ýó
0x7a	0x693c	;Ýô
0x7b	0x6b46	;Ýõ
0x7c	0x6b45	;Ýö
0x7d	0x6b43	;Ý÷
0x7e	0x6b42	;Ýø
0xa1	0xed75
0xa2	0xed76
0xa3	0xed77
0xa4	0xed78
0xa5	0xed79
0xa6	0xed7a
0xa7	0xed7b
0xa8	0xed7c
0xa9	0xed7d
0xaa	0xed7e
0xab	0xed7f
0xac	0xed80
0xad	0xed81
0xae	0xed82
0xaf	0xed83
0xb0	0xed84
0xb1	0xed85
0xb2	0xed86
0xb3	0xed87
0xb4	0xed88
0xb5	0xed89
0xb6	0xed8a
0xb7	0xed8b
0xb8	0xed8c
0xb9	0xed8d
0xba	0xed8e
0xbb	0xed8f
0xbc	0xed90
0xbd	0xed91
0xbe	0xed92
0xbf	0xed93
0xc0	0xed94
0xc1	0xed95
0xc2	0xed96
0xc3	0xed97
0xc4	0xed98
0xc5	0xed99
0xc6	0xed9a
0xc7	0xed9b
0xc8	0xed9c
0xc9	0xed9d
0xca	0xed9e
0xcb	0xed9f
0xcc	0xeda0
0xcd	0xeda1
0xce	0xeda2
0xcf	0xeda3
0xd0	0xeda4
0xd1	0xeda5
0xd2	0xeda6
0xd3	0xeda7
0xd4	0xeda8
0xd5	0xeda9
0xd6	0xedaa
0xd7	0xedab
0xd8	0xedac
0xd9	0xedad
0xda	0xedae
0xdb	0xedaf
0xdc	0xedb0
0xdd	0xedb1
0xde	0xedb2
0xdf	0xedb3
0xe0	0xedb4
0xe1	0xedb5
0xe2	0xedb6
0xe3	0xedb7
0xe4	0xedb8
0xe5	0xedb9
0xe6	0xedba
0xe7	0xedbb
0xe8	0xedbc
0xe9	0xedbd
0xea	0xedbe
0xeb	0xedbf
0xec	0xedc0
0xed	0xedc1
0xee	0xedc2
0xef	0xedc3
0xf0	0xedc4
0xf1	0xedc5
0xf2	0xedc6
0xf3	0xedc7
0xf4	0xedc8
0xf5	0xedc9
0xf6	0xedca
0xf7	0xedcb
0xf8	0xedcc
0xf9	0xedcd
0xfa	0xedce
0xfb	0xedcf
0xfc	0xedd0
0xfd	0xedd1
0xfe	0xedd2

DBCSTABLE 188           ;LeadByte = 0xc4

0x21	0x6b48	;Ýù
0x22	0x6b41	;Ýú
0x23	0x6b9b	;Ýû
0x24	0x6bfb	;Ýý
0x25	0x6bfc	;Ýþ
0x26	0x6bf9	;Þ@
0x27	0x6bf7	;ÞA
0x28	0x6bf8	;ÞB
0x29	0x6e9b	;ÞC
0x2a	0x6ed6	;ÞD
0x2b	0x6ec8	;ÞE
0x2c	0x6e8f	;ÞF
0x2d	0x6ec0	;ÞG
0x2e	0x6e9f	;ÞH
0x2f	0x6e93	;ÞI
0x30	0x6e94	;ÞJ
0x31	0x6ea0	;ÞK
0x32	0x6eb1	;ÞL
0x33	0x6eb9	;ÞM
0x34	0x6ec6	;ÞN
0x35	0x6ed2	;ÞO
0x36	0x6ebd	;ÞP
0x37	0x6ec1	;ÞQ
0x38	0x6e9e	;ÞR
0x39	0x6ec9	;ÞS
0x3a	0x6eb7	;ÞT
0x3b	0x6eb0	;ÞU
0x3c	0x6ecd	;ÞV
0x3d	0x6ea6	;ÞW
0x3e	0x6ecf	;ÞX
0x3f	0x6eb2	;ÞY
0x40	0x6ebe	;ÞZ
0x41	0x6ec3	;Þ[
0x42	0x6edc	;Þ\
0x43	0x6ed8	;Þ]
0x44	0x6e99	;Þ^
0x45	0x6e92	;Þ_
0x46	0x6e8e	;Þ`
0x47	0x6e8d	;Þa
0x48	0x6ea4	;Þb
0x49	0x6ea1	;Þc
0x4a	0x6ebf	;Þd
0x4b	0x6eb3	;Þe
0x4c	0x6ed0	;Þf
0x4d	0x6eca	;Þg
0x4e	0x6e97	;Þh
0x4f	0x6eae	;Þi
0x50	0x6ea3	;Þj
0x51	0x7147	;Þk
0x52	0x7154	;Þl
0x53	0x7152	;Þm
0x54	0x7163	;Þn
0x55	0x7160	;Þo
0x56	0x7141	;Þp
0x57	0x715d	;Þq
0x58	0x7162	;Þr
0x59	0x7172	;Þs
0x5a	0x7178	;Þt
0x5b	0x716a	;Þu
0x5c	0x7161	;Þv
0x5d	0x7142	;Þw
0x5e	0x7158	;Þx
0x5f	0x7143	;Þy
0x60	0x714b	;Þz
0x61	0x7170	;Þ{
0x62	0x715f	;Þ|
0x63	0x7150	;Þ}
0x64	0x7153	;Þ~
0x65	0x7144	;Þ¡
0x66	0x714d	;Þ¢
